source_ip,win_total_events,win_unique_hosts,win_unique_users,win_failed_logons,win_process_creations,win_privileged_logons,win_service_installs,win_rdp_logons,win_network_logons,win_off_hours_events,win_fail_ratio,win_priv_ratio,win_process_ratio,win_off_hours_ratio,zeek_total_conns,zeek_unique_dst_ips,zeek_unique_dst_ports,zeek_failed_conns,zeek_encrypted_conns,zeek_off_hours_conns,zeek_mean_duration,zeek_mean_orig_bytes,zeek_mean_resp_bytes,zeek_total_orig_bytes,zeek_mean_bytes_ratio,zeek_mean_orig_pkts,zeek_fail_ratio,zeek_encrypted_ratio,zeek_off_hours_ratio,zeek_dst_diversity,threat_score,is_anomaly,ind_high_fail_ratio,ind_high_upload_ratio,ind_high_port_spread,ja3_never_seen_conns,ja3_rare_conns,ja3_known_c2_conns,ja3_min_frequency,ind_ja3_c2_match
10.10.2.170,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.2,0.0,0.4,305.0,290.0,9.0,90.0,41.0,168.0,15.635111475409836,2680630.7967213113,255445.71475409836,817592393.0,25.96488306780049,1914.216393442623,0.29508196721311475,0.13442622950819672,0.5508196721311476,0.03103448275862069,0.6848720025746657,1,0,0,0,1.0,42.0,0.0,8.145909531528744e-06,0
94.102.49.5,351.0,188.0,177.0,60.0,46.0,9.0,9.0,58.0,148.0,170.0,0.17094017094017094,0.02564102564102564,0.13105413105413105,0.4843304843304843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6830115259401779,1,0,0,0,0.0,0.0,0.0,,0
10.40.1.238,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,299.0,290.0,10.0,71.0,34.0,152.0,14.094284280936455,4687888.254180602,244948.4882943144,1401678588.0,57.48978036370531,3348.016722408027,0.23745819397993312,0.11371237458193979,0.5083612040133779,0.034482758620689655,0.6828841822395845,1,1,1,0,2.0,34.0,0.0,8.145909531528744e-06,0
208.67.222.182,315.0,180.0,162.0,72.0,51.0,15.0,6.0,36.0,128.0,155.0,0.22857142857142856,0.047619047619047616,0.1619047619047619,0.49206349206349204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6820669031738688,1,1,0,0,0.0,0.0,0.0,,0
10.30.1.47,6.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.3333333333333333,0.0,0.16666666666666666,0.5,326.0,317.0,8.0,83.0,43.0,158.0,15.070944785276073,947984.254601227,256945.52147239263,309042867.0,14.840709420947428,676.6257668711656,0.254601226993865,0.13190184049079753,0.48466257668711654,0.025236593059936908,0.6819895636688591,1,1,0,0,0.0,43.0,0.0,8.145909531528744e-06,0
10.30.1.158,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.2,0.2,0.0,0.2,289.0,279.0,8.0,59.0,38.0,163.0,16.34674394463668,2451646.1245674742,251551.56747404844,708525730.0,19.208522791648583,1750.6678200692043,0.2041522491349481,0.1314878892733564,0.5640138408304498,0.02867383512544803,0.6818358577886747,1,0,0,0,0.0,38.0,0.0,8.145909531528744e-06,0
172.16.0.146,5.0,5.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.4,0.0,0.2,0.4,314.0,305.0,8.0,64.0,48.0,161.0,15.086847133757963,981405.4140127389,243514.37579617836,308161300.0,65.35982605275456,700.5254777070064,0.20382165605095542,0.15286624203821655,0.5127388535031847,0.02622950819672131,0.6816098509536892,1,1,1,0,0.0,48.0,0.0,8.145909531528744e-06,0
10.10.2.92,4.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.25,0.5,0.75,282.0,278.0,8.0,60.0,39.0,145.0,14.34858865248227,3056551.475177305,257376.9964539007,861947516.0,16.5858418939142,2182.7340425531916,0.2127659574468085,0.13829787234042554,0.5141843971631206,0.02877697841726619,0.6786593741896934,1,0,0,0,1.0,39.0,0.0,8.145909531528744e-06,0
203.0.113.83,329.0,188.0,171.0,58.0,54.0,5.0,5.0,35.0,156.0,163.0,0.1762917933130699,0.015197568389057751,0.1641337386018237,0.49544072948328266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776051717106653,1,0,0,0,0.0,0.0,0.0,,0
10.10.1.60,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,343.0,335.0,8.0,81.0,40.0,161.0,15.01081049562682,4204682.087463557,253433.80758017494,1442205956.0,35.556319504324364,3002.8454810495627,0.23615160349854228,0.11661807580174927,0.46938775510204084,0.023880597014925373,0.6774745551551482,1,1,0,0,2.0,40.0,0.0,8.145909531528744e-06,0
8.8.8.146,342.0,182.0,169.0,62.0,34.0,20.0,5.0,54.0,151.0,151.0,0.18128654970760233,0.05847953216374269,0.09941520467836257,0.4415204678362573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772473537927512,1,0,0,0,0.0,0.0,0.0,,0
94.102.49.89,339.0,186.0,173.0,57.0,53.0,20.0,5.0,43.0,135.0,167.0,0.168141592920354,0.058997050147492625,0.15634218289085547,0.49262536873156343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770401329051527,1,0,0,0,0.0,0.0,0.0,,0
203.0.113.122,338.0,185.0,167.0,43.0,50.0,6.0,5.0,36.0,153.0,187.0,0.12721893491124261,0.01775147928994083,0.14792899408284024,0.5532544378698225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674427325695604,1,0,0,0,0.0,0.0,0.0,,0
10.10.3.49,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,259.0,248.0,9.0,59.0,32.0,113.0,12.799718146718147,4470978.594594595,222495.48262548263,1157983456.0,32.76324858060678,3193.07722007722,0.2277992277992278,0.12355212355212356,0.4362934362934363,0.036290322580645164,0.6739800191453349,1,0,0,0,1.0,32.0,0.0,8.145909531528744e-06,0
10.20.0.237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,314.0,8.0,82.0,49.0,163.0,14.692049535603715,4241667.842105263,221923.03095975233,1370058713.0,96.06150896133988,3029.2476780185757,0.25386996904024767,0.15170278637770898,0.5046439628482973,0.025477707006369428,0.6734901784487891,1,0,1,0,0.0,49.0,0.0,8.145909531528744e-06,0
45.142.212.185,363.0,195.0,178.0,59.0,45.0,13.0,4.0,70.0,151.0,188.0,0.162534435261708,0.03581267217630854,0.12396694214876033,0.5179063360881543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716505304487181,1,0,0,0,0.0,0.0,0.0,,0
192.168.2.99,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.5,0.5,0.0,1.0,283.0,280.0,9.0,57.0,40.0,128.0,15.456978798586572,2198421.717314488,255769.93992932863,622153346.0,33.80920725607535,1569.7985865724381,0.20141342756183744,0.1413427561837456,0.45229681978798586,0.03214285714285714,0.6709723377079131,1,1,0,0,1.0,40.0,0.0,8.145909531528744e-06,0
172.16.0.219,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,276.0,270.0,9.0,58.0,26.0,131.0,15.496365942028987,3612611.7065217393,259252.1992753623,997080831.0,20.29995764487535,2579.9347826086955,0.21014492753623187,0.09420289855072464,0.4746376811594203,0.03333333333333333,0.6704011939890677,1,1,0,0,1.0,27.0,0.0,8.145909531528744e-06,0
192.168.1.220,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.75,0.0,0.25,0.25,338.0,328.0,9.0,75.0,33.0,171.0,15.295816568047337,1593150.1301775149,260910.4349112426,538484744.0,13.988921073778663,1137.4615384615386,0.22189349112426035,0.09763313609467456,0.5059171597633136,0.027439024390243903,0.668264803435779,1,1,0,0,0.0,33.0,0.0,8.145909531528744e-06,0
10.10.1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,273.0,9.0,82.0,33.0,139.0,14.411839857651245,5359038.669039146,249079.53380782917,1505889866.0,250.26300336359336,3827.3629893238435,0.2918149466192171,0.11743772241992882,0.49466192170818507,0.03296703296703297,0.6677574120696788,1,0,1,0,1.0,33.0,0.0,8.145909531528744e-06,0
203.0.113.27,357.0,191.0,172.0,67.0,51.0,9.0,5.0,51.0,161.0,177.0,0.1876750700280112,0.025210084033613446,0.14285714285714285,0.4957983193277311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676279623953758,1,0,0,0,0.0,0.0,0.0,,0
94.102.49.230,364.0,195.0,173.0,62.0,40.0,14.0,5.0,54.0,164.0,192.0,0.17032967032967034,0.038461538461538464,0.10989010989010989,0.5274725274725275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667408458314575,1,0,0,0,0.0,0.0,0.0,,0
10.10.2.46,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.25,0.0,0.0,0.75,348.0,336.0,10.0,74.0,53.0,181.0,15.289083333333332,1539856.9109195403,251926.3103448276,535870205.0,308.45193964631795,1099.382183908046,0.21264367816091953,0.15229885057471265,0.5201149425287356,0.02976190476190476,0.6668755596052172,1,1,1,0,1.0,54.0,0.0,8.145909531528744e-06,0
45.142.212.228,328.0,197.0,169.0,41.0,41.0,20.0,5.0,41.0,146.0,167.0,0.125,0.06097560975609756,0.125,0.5091463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657151560598094,1,0,0,0,0.0,0.0,0.0,,0
172.16.0.224,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,284.0,281.0,9.0,51.0,39.0,149.0,15.326471830985914,7070185.306338028,246625.43309859154,2007932627.0,1009.2367587903261,5049.658450704225,0.1795774647887324,0.13732394366197184,0.5246478873239436,0.03202846975088968,0.6656271516098671,1,0,1,0,0.0,39.0,0.0,8.145909531528744e-06,0
103.75.190.161,299.0,179.0,164.0,42.0,51.0,19.0,2.0,39.0,122.0,163.0,0.14046822742474915,0.06354515050167224,0.1705685618729097,0.5451505016722408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6650363069554981,1,0,0,0,0.0,0.0,0.0,,0
10.20.0.74,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,289.0,279.0,9.0,74.0,35.0,148.0,14.780321799307957,6177076.155709342,251699.03806228374,1785175009.0,74.23419599503006,4411.737024221453,0.2560553633217993,0.12110726643598616,0.5121107266435986,0.03225806451612903,0.6637733731850863,1,0,1,0,1.0,36.0,0.0,8.145909531528744e-06,0
10.10.1.58,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,290.0,283.0,8.0,72.0,40.0,146.0,14.860379310344829,4391464.1,251276.67586206898,1273524589.0,30.766394563050394,3136.2724137931036,0.2482758620689655,0.13793103448275862,0.503448275862069,0.028268551236749116,0.6613668193817702,1,0,0,0,1.0,40.0,0.0,8.145909531528744e-06,0
10.40.1.142,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.3333333333333333,0.0,0.0,0.6666666666666666,290.0,282.0,8.0,59.0,31.0,163.0,14.274868965517243,4201297.524137931,235641.77931034483,1218376282.0,60.36964737618753,3000.455172413793,0.20344827586206896,0.10689655172413794,0.5620689655172414,0.028368794326241134,0.6610246572011101,1,1,1,0,2.0,31.0,0.0,8.145909531528744e-06,0
185.220.101.108,283.0,171.0,155.0,52.0,21.0,11.0,2.0,29.0,123.0,119.0,0.18374558303886926,0.038869257950530034,0.07420494699646643,0.4204946996466431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6610143535095085,1,0,0,0,0.0,0.0,0.0,,0
10.40.0.6,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.25,0.5,293.0,285.0,10.0,57.0,34.0,149.0,14.397464163822526,5125830.310580205,256856.385665529,1501868281.0,55.59744203094505,3660.8088737201365,0.1945392491467577,0.11604095563139932,0.5085324232081911,0.03508771929824561,0.6609103284509724,1,0,1,0,2.0,34.0,0.0,8.145909531528744e-06,0
208.67.222.248,272.0,162.0,143.0,46.0,45.0,7.0,3.0,41.0,116.0,129.0,0.16911764705882354,0.025735294117647058,0.16544117647058823,0.4742647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606628944264535,1,0,0,0,0.0,0.0,0.0,,0
203.0.113.1,352.0,190.0,170.0,47.0,51.0,11.0,8.0,50.0,153.0,172.0,0.13352272727272727,0.03125,0.14488636363636365,0.48863636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600425674774621,1,0,0,0,0.0,0.0,0.0,,0
94.102.49.198,271.0,166.0,153.0,31.0,36.0,10.0,4.0,27.0,114.0,138.0,0.11439114391143912,0.03690036900369004,0.13284132841328414,0.5092250922509225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592251371351796,1,0,0,0,0.0,0.0,0.0,,0
185.220.101.196,349.0,189.0,175.0,78.0,37.0,18.0,3.0,49.0,147.0,168.0,0.22349570200573066,0.05157593123209169,0.10601719197707736,0.4813753581661891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590621156169967,1,1,0,0,0.0,0.0,0.0,,0
192.168.1.187,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,334.0,318.0,9.0,79.0,52.0,190.0,13.168251497005988,1029485.4491017964,252898.74550898204,343848140.0,10.730582920899952,734.8532934131737,0.23652694610778444,0.15568862275449102,0.5688622754491018,0.02830188679245283,0.6587671788743443,1,0,0,0,2.0,54.0,0.0,8.145909531528744e-06,0
192.168.10.200,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,262.0,256.0,9.0,53.0,29.0,111.0,16.330385496183204,1074360.9007633587,249910.95801526718,281482556.0,9.46365696954299,766.8664122137404,0.20229007633587787,0.11068702290076336,0.42366412213740456,0.03515625,0.6585774752385356,1,1,0,0,0.0,29.0,0.0,8.145909531528744e-06,0
1.1.1.140,343.0,185.0,177.0,71.0,35.0,6.0,5.0,39.0,169.0,167.0,0.20699708454810495,0.01749271137026239,0.10204081632653061,0.4868804664723032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658259642330856,1,0,0,0,0.0,0.0,0.0,,0
192.168.2.8,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,351.0,341.0,9.0,94.0,54.0,174.0,15.113219373219373,4091939.8205128205,255010.51566951568,1436270877.0,27.36389396280567,2922.3133903133903,0.2678062678062678,0.15384615384615385,0.49572649572649574,0.026392961876832845,0.6581906781525038,1,0,0,0,1.0,54.0,0.0,8.145909531528744e-06,0
192.168.1.48,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,284.0,277.0,8.0,49.0,29.0,146.0,14.855964788732395,5132132.908450704,250863.0809859155,1457525746.0,34.38153840250177,3665.2957746478874,0.17253521126760563,0.10211267605633803,0.5140845070422535,0.02888086642599278,0.6577524327140298,1,0,0,0,0.0,29.0,0.0,8.145909531528744e-06,0
10.30.1.170,6.0,6.0,5.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.3333333333333333,0.5,294.0,282.0,8.0,75.0,42.0,140.0,14.499809523809525,2612257.8741496596,258029.01700680272,768003815.0,37.73723096399927,1865.4149659863945,0.25510204081632654,0.14285714285714285,0.47619047619047616,0.028368794326241134,0.6572750001706948,1,0,1,0,2.0,42.0,0.0,8.145909531528744e-06,0
94.102.49.253,275.0,171.0,148.0,56.0,29.0,8.0,0.0,36.0,123.0,120.0,0.20363636363636364,0.02909090909090909,0.10545454545454545,0.43636363636363634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571823375382446,1,0,0,0,0.0,0.0,0.0,,0
103.75.190.64,367.0,201.0,169.0,66.0,45.0,11.0,7.0,55.0,153.0,177.0,0.17983651226158037,0.02997275204359673,0.1226158038147139,0.4822888283378747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559255035705523,1,0,0,0,0.0,0.0,0.0,,0
10.40.0.247,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,263.0,258.0,8.0,51.0,29.0,131.0,14.634395437262357,4213243.254752852,258798.31558935362,1108082976.0,25.909071495916272,3009.030418250951,0.19391634980988592,0.11026615969581749,0.49809885931558934,0.031007751937984496,0.655381344998913,1,0,0,0,0.0,29.0,0.0,8.145909531528744e-06,0
8.8.8.147,294.0,178.0,166.0,44.0,50.0,7.0,0.0,45.0,115.0,125.0,0.14965986394557823,0.023809523809523808,0.17006802721088435,0.42517006802721086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6549904916127652,1,0,0,0,0.0,0.0,0.0,,0
10.20.0.252,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.0,1.0,305.0,292.0,9.0,68.0,53.0,147.0,13.769750819672133,3248216.118032787,242575.48852459015,990705916.0,26.428339259910757,2319.6491803278686,0.22295081967213115,0.1737704918032787,0.4819672131147541,0.030821917808219176,0.6528252297918901,1,0,0,0,2.0,53.0,0.0,8.145909531528744e-06,0
10.10.1.34,6.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,313.0,306.0,9.0,68.0,45.0,153.0,15.229945686900958,2062829.3258785943,251758.15654952076,645665579.0,69.68328950782409,1472.9424920127794,0.21725239616613418,0.14376996805111822,0.48881789137380194,0.029411764705882353,0.6520423716589642,1,0,1,0,1.0,45.0,0.0,8.145909531528744e-06,0
45.142.212.49,300.0,167.0,168.0,44.0,51.0,6.0,3.0,32.0,121.0,147.0,0.14666666666666667,0.02,0.17,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6517885759059886,1,0,0,0,0.0,0.0,0.0,,0
10.30.2.248,4.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.25,0.0,0.5,290.0,282.0,10.0,54.0,34.0,151.0,12.958689655172414,2457504.9896551725,253159.42413793103,712676447.0,27.098758946578013,1754.8620689655172,0.18620689655172415,0.11724137931034483,0.5206896551724138,0.03546099290780142,0.6515303255411651,1,0,0,0,0.0,34.0,0.0,8.145909531528744e-06,0
8.8.8.38,344.0,195.0,176.0,48.0,52.0,9.0,3.0,56.0,132.0,170.0,0.13953488372093023,0.02616279069767442,0.1511627906976744,0.4941860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6512623634595882,1,0,0,0,0.0,0.0,0.0,,0
208.67.222.156,347.0,193.0,164.0,69.0,39.0,18.0,8.0,51.0,142.0,180.0,0.1988472622478386,0.05187319884726225,0.11239193083573487,0.5187319884726225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495101740445346,1,0,0,0,0.0,0.0,0.0,,0
10.10.1.200,5.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.2,0.0,0.0,0.2,359.0,351.0,9.0,89.0,37.0,159.0,15.914016713091922,2280603.225626741,252097.00835654596,818736558.0,32.56553627413412,1628.532033426184,0.2479108635097493,0.10306406685236769,0.4428969359331476,0.02564102564102564,0.6492653385773872,1,0,0,0,0.0,37.0,0.0,8.145909531528744e-06,0
10.10.2.203,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.25,0.25,1.0,316.0,303.0,8.0,76.0,34.0,163.0,16.794832278481014,2515024.503164557,251123.39556962025,794747743.0,23.206766176597213,1795.9556962025317,0.24050632911392406,0.10759493670886076,0.5158227848101266,0.026402640264026403,0.6489808812610696,1,0,0,0,1.0,34.0,0.0,8.145909531528744e-06,0
10.20.0.201,5.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,0.0,0.0,0.6,261.0,252.0,9.0,52.0,35.0,121.0,14.930210727969348,983942.264367816,255213.7969348659,256808931.0,10.821213826242433,702.3563218390805,0.19923371647509577,0.13409961685823754,0.46360153256704983,0.03571428571428571,0.6486588802260753,1,1,0,0,0.0,35.0,0.0,8.145909531528744e-06,0
192.168.10.175,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,310.0,303.0,8.0,86.0,35.0,143.0,15.821912903225805,4229098.861290323,243203.83870967742,1311020647.0,52.80531897855073,3020.3129032258066,0.27741935483870966,0.11290322580645161,0.4612903225806452,0.026402640264026403,0.6481256620476872,1,0,1,0,0.0,35.0,0.0,8.145909531528744e-06,0
8.8.8.11,271.0,159.0,154.0,47.0,25.0,10.0,1.0,35.0,107.0,143.0,0.17343173431734318,0.03690036900369004,0.09225092250922509,0.5276752767527675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6472129884891175,1,0,0,0,0.0,0.0,0.0,,0
10.20.0.207,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,267.0,259.0,10.0,61.0,25.0,131.0,15.812355805243447,2705504.6516853934,248369.9063670412,722369742.0,30.4976381438426,1932.0187265917602,0.22846441947565543,0.09363295880149813,0.49063670411985016,0.03861003861003861,0.6464068335999245,1,1,0,0,0.0,25.0,0.0,8.145909531528744e-06,0
8.8.8.98,320.0,177.0,164.0,75.0,26.0,11.0,2.0,61.0,119.0,160.0,0.234375,0.034375,0.08125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462918787066834,1,1,0,0,0.0,0.0,0.0,,0
45.142.212.23,271.0,177.0,150.0,40.0,42.0,17.0,1.0,42.0,123.0,134.0,0.14760147601476015,0.06273062730627306,0.15498154981549817,0.4944649446494465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6453082737637912,1,0,0,0,0.0,0.0,0.0,,0
172.16.1.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,307.0,8.0,63.0,44.0,178.0,12.78784375,4731644.39375,256752.971875,1514126206.0,36.54481632534426,3379.246875,0.196875,0.1375,0.55625,0.026058631921824105,0.6450025269964725,1,0,0,0,1.0,44.0,0.0,8.145909531528744e-06,0
103.75.190.132,271.0,167.0,159.0,45.0,47.0,11.0,5.0,40.0,110.0,147.0,0.16605166051660517,0.04059040590405904,0.17343173431734318,0.5424354243542435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448628600977008,1,0,0,0,0.0,0.0,0.0,,0
192.168.1.84,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,322.0,317.0,9.0,65.0,42.0,175.0,14.966720496894409,3117049.295031056,242004.24844720497,1003689873.0,350.8872704984624,2225.9565217391305,0.20186335403726707,0.13043478260869565,0.5434782608695652,0.028391167192429023,0.6444633391798451,1,1,1,0,0.0,42.0,0.0,8.145909531528744e-06,0
103.75.190.51,354.0,190.0,177.0,64.0,46.0,19.0,3.0,52.0,147.0,183.0,0.1807909604519774,0.05367231638418079,0.12994350282485875,0.5169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436870859853056,1,0,0,0,0.0,0.0,0.0,,0
172.16.0.21,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.25,0.0,0.25,0.5,324.0,313.0,9.0,72.0,28.0,169.0,16.59110802469136,3958296.6172839506,252596.4135802469,1282488104.0,24.53006140804093,2826.858024691358,0.2222222222222222,0.08641975308641975,0.5216049382716049,0.02875399361022364,0.6427708342151202,1,1,0,0,1.0,28.0,0.0,8.145909531528744e-06,0
172.16.0.130,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,289.0,280.0,8.0,76.0,43.0,145.0,16.067435986159172,5033033.128027681,230687.59169550173,1454546574.0,69.24766236903562,3594.5432525951555,0.2629757785467128,0.14878892733564014,0.5017301038062284,0.02857142857142857,0.6420479480322105,1,0,1,0,3.0,43.0,0.0,8.145909531528744e-06,0
10.10.1.89,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.25,0.25,0.25,0.5,283.0,278.0,8.0,58.0,34.0,132.0,14.997049469964665,965602.1166077738,264617.0070671378,273265399.0,30.231839077716103,689.2120141342756,0.2049469964664311,0.12014134275618374,0.4664310954063604,0.02877697841726619,0.6417993003362132,1,1,0,0,0.0,34.0,0.0,8.145909531528744e-06,0
10.40.1.67,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.3333333333333333,0.0,0.0,0.6666666666666666,291.0,282.0,10.0,59.0,32.0,138.0,14.8910412371134,1041579.0756013746,248016.30927835053,303099511.0,24.21811474804456,743.4914089347079,0.2027491408934708,0.10996563573883161,0.4742268041237113,0.03546099290780142,0.6412771907682442,1,1,0,0,0.0,32.0,0.0,8.145909531528744e-06,0
